number,name,type1,type2,total,hp,attack,defense,sp_attack,sp_defense,speed,generation,legendary
869,Alcremie,Fairy,,495,65,0.2972972972972973,0.2857142857142857,110,121,0.30256410256410254,8,False
869,Gigantamax Alcremie,Fairy,,495,65,0.2972972972972973,0.2857142857142857,110,121,0.30256410256410254,8,False
870,Falinks,Fighting,,470,65,0.5135135135135135,0.3877551020408163,70,60,0.358974358974359,8,False
871,Pincurchin,Electric,,435,48,0.518918918918919,0.3673469387755102,91,85,0.05128205128205128,8,False
872,Snom,Ice,Bug,185,30,0.10810810810810811,0.12244897959183673,45,30,0.07692307692307693,8,False
873,Frosmoth,Ice,Bug,475,70,0.32432432432432434,0.22448979591836735,125,90,0.3076923076923077,8,False
874,Stonjourner,Rock,,470,100,0.6486486486486487,0.5306122448979592,20,20,0.3333333333333333,8,False
875,Eiscue Ice Face,Ice,,470,75,0.40540540540540543,0.42857142857142855,65,90,0.23076923076923078,8,False
875,Eiscue Noice Face,Ice,,470,75,0.40540540540540543,0.2653061224489796,65,50,0.6410256410256411,8,False
876,Indeedee Male,Psychic,Normal,475,60,0.32432432432432434,0.20408163265306123,105,95,0.46153846153846156,8,False
876,Indeedee Female,Psychic,Normal,475,70,0.2702702702702703,0.24489795918367346,95,105,0.41025641025641024,8,False
877,Morpeko Full Belly Mode,Electric,Dark,436,58,0.4864864864864865,0.2163265306122449,70,58,0.4717948717948718,8,False
877,Morpeko Hangry Mode,Electric,Dark,436,58,0.4864864864864865,0.2163265306122449,70,58,0.4717948717948718,8,False
878,Cufant,Steel,,330,72,0.40540540540540543,0.17959183673469387,40,49,0.1794871794871795,8,False
879,Copperajah,Steel,,500,122,0.6756756756756757,0.2612244897959184,80,69,0.1282051282051282,8,False
879,Gigantamax Copperajah,Steel,,500,122,0.6756756756756757,0.2612244897959184,80,69,0.1282051282051282,8,False
880,Dracozolt,Electric,Dragon,505,90,0.5135135135135135,0.3469387755102041,80,70,0.358974358974359,8,False
881,Arctozolt,Electric,Ice,505,90,0.5135135135135135,0.3469387755102041,90,80,0.2564102564102564,8,False
882,Dracovish,Water,Dragon,505,90,0.4594594594594595,0.3877551020408163,70,80,0.358974358974359,8,False
883,Arctovish,Water,Ice,505,90,0.4594594594594595,0.3877551020408163,80,90,0.2564102564102564,8,False
884,Duraludon,Steel,Dragon,535,70,0.4864864864864865,0.4489795918367347,120,50,0.41025641025641024,8,False
884,Gigantamax Duraludon,Steel,Dragon,535,70,0.4864864864864865,0.4489795918367347,120,50,0.41025641025641024,8,False
885,Dreepy,Dragon,Ghost,270,28,0.2972972972972973,0.10204081632653061,40,30,0.39487179487179486,8,False
886,Drakloak,Dragon,Ghost,410,68,0.40540540540540543,0.1836734693877551,60,50,0.49743589743589745,8,False
887,Dragapult,Dragon,Ghost,600,88,0.6216216216216216,0.2857142857142857,100,75,0.7025641025641025,8,False
888,Zacian Hero of Many Battles,Fairy,,670,92,0.6756756756756757,0.4489795918367347,80,115,0.6820512820512821,8,True
888,Zacian Crowned Sword Forme,Fairy,Steel,720,92,0.8918918918918919,0.4489795918367347,80,115,0.7333333333333333,8,True
889,Zamazenta Hero of Many Battles,Fighting,,670,92,0.6756756756756757,0.4489795918367347,80,115,0.6820512820512821,8,True
889,Zamazenta Crowned Sheild Forme,Fighting,Steel,720,92,0.6756756756756757,0.5714285714285714,80,145,0.6307692307692307,8,True
890,Eternatus,Poison,Dragon,690,140,0.43243243243243246,0.3673469387755102,145,95,0.6410256410256411,8,True
890,Eternamax Eternatus,Poison,Dragon,1125,255,0.5945945945945946,1.0,125,250,0.6410256410256411,8,True
891,Kubfu,Fighting,,385,60,0.4594594594594595,0.22448979591836735,53,50,0.3435897435897436,8,True
892,Urshifu Single Strike Style,Fighting,Dark,550,100,0.6756756756756757,0.3877551020408163,63,60,0.4717948717948718,8,True
892,Gigantamax Urshifu Single Strike Style,Fighting,Dark,550,100,0.6756756756756757,0.3877551020408163,63,60,0.4717948717948718,8,True
892,Urshifu Rapid Strike Style,Fighting,Water,550,100,0.6756756756756757,0.3877551020408163,63,60,0.4717948717948718,8,True
892,Gigantamax Urshifu Rapid Strike Style,Fighting,Water,550,100,0.6756756756756757,0.3877551020408163,63,60,0.4717948717948718,8,True
893,Zarude,Dark,Grass,600,105,0.6216216216216216,0.40816326530612246,70,95,0.5128205128205128,8,True
893,Dada Zarude,Dark,Grass,600,105,0.6216216216216216,0.40816326530612246,70,95,0.5128205128205128,8,True
894,Regieleki,Electric,,580,80,0.5135135135135135,0.1836734693877551,100,50,1.0,8,True
895,Regidrago,Dragon,,580,200,0.5135135135135135,0.1836734693877551,100,50,0.38461538461538464,8,True
896,Glastrier,Ice,,580,100,0.7567567567567568,0.5102040816326531,65,110,0.1282051282051282,8,True
897,Spectrier,Ghost,,580,100,0.32432432432432434,0.22448979591836735,145,80,0.6410256410256411,8,True
898,Calyrex,Psychic,Grass,500,100,0.40540540540540543,0.30612244897959184,80,80,0.38461538461538464,8,True
898,Ice Rider Calyrex,Psychic,Ice,680,100,0.8648648648648649,0.5918367346938775,85,130,0.23076923076923078,8,True
898,Shadow Rider Calyrex,Psychic,Ghost,680,100,0.43243243243243246,0.30612244897959184,165,100,0.7435897435897436,8,True
